timestamp,accel,accelX,accelY,accelZ,gyro,gyroX,gyroY,gyroZ,magno,magnoX,magnoY,magnoZ,ori,oriX,oriY,oriZ,lacc,laccX,laccY,laccZ,gravity,gravityX,gravityY,gravityZ
30974.17421,3,0.869,-0.368,9.318,4,-0.025,0.019,0.004
30974.21463,3,0.976,-0.284,10.038,4,-0.049,0.115,-0.000,5,-39.413,14.400,21.300
30974.25505,3,0.905,-0.502,9.385,4,-0.019,0.014,0.003,5,-39.713,14.400,21.713,81,69.910,1.620,5.551,82,0.027,-0.008,0.281,83,0.949,-0.276,9.757
30974.29547,3,0.931,-0.335,9.888,4,-0.004,0.019,0.002,5,-39.956,14.213,21.300,81,69.905,1.698,5.394,82,-0.017,-0.213,-0.374,83,0.922,-0.289,9.759
30974.33590,3,0.821,-0.390,9.464,4,-0.003,-0.014,0.001,5,-40.013,14.288,21.188,81,69.897,1.697,5.432,82,0.003,-0.046,0.130,83,0.928,-0.289,9.758
30974.37632,3,0.991,-0.418,9.787,4,0.006,0.020,0.001,5,-40.069,14.344,20.888,81,69.895,1.693,5.400,82,-0.102,-0.102,-0.295,83,0.923,-0.288,9.759
30974.41674,3,0.871,-0.289,9.591,4,-0.006,-0.015,0.001,5,-39.844,14.344,20.588,81,69.894,1.698,5.404,82,0.068,-0.129,0.028,83,0.923,-0.289,9.759
30974.45716,3,0.823,-0.464,9.727,4,0.002,0.006,-0.000,5,-39.788,14.513,20.700,81,69.889,1.699,5.406,82,-0.053,0.000,-0.168,83,0.924,-0.289,9.759
30974.49759,3,0.974,-0.318,9.662,4,-0.003,-0.010,0.002,5,-40.144,14.100,20.644,81,69.887,1.706,5.395,82,-0.099,-0.173,-0.032,83,0.922,-0.291,9.759
30974.53801,3,0.902,-0.378,9.641,4,0.003,0.006,-0.000,5,-40.256,14.288,20.888,81,69.889,1.708,5.402,82,0.051,-0.027,-0.097,83,0.923,-0.291,9.759
30974.57843,3,0.845,-0.416,9.732,4,0.001,0.001,0.002,5,-40.069,14.400,20.588,81,69.890,1.707,5.387,82,-0.019,-0.087,-0.118,83,0.921,-0.291,9.759
30974.61885,3,0.960,-0.313,9.605,4,-0.001,0.007,0.004,5,-40.313,14.644,20.888,81,69.889,1.716,5.385,82,-0.075,-0.124,-0.027,83,0.920,-0.292,9.759
30974.65927,3,0.830,-0.435,9.744,4,0.001,0.000,0.003,5,-40.369,14.700,20.888,81,69.889,1.714,5.376,82,0.041,-0.021,-0.154,83,0.919,-0.292,9.759
30974.69970,3,0.919,-0.344,9.617,4,-0.001,-0.001,0.001,5,-40.369,14.588,20.813,81,69.881,1.730,5.372,82,-0.088,-0.140,-0.015,83,0.918,-0.295,9.759
30974.74012,3,0.826,-0.390,9.720,4,0.001,0.003,-0.000,5,-40.725,14.344,20.888,81,69.885,1.730,5.364,82,0.002,-0.049,-0.142,83,0.917,-0.294,9.759
30974.78054,3,0.909,-0.375,9.653,4,0.002,0.000,-0.002,5,-40.988,13.781,20.513,81,69.888,1.738,5.357,82,-0.089,-0.094,-0.039,83,0.916,-0.296,9.759
30974.82096,3,0.967,-0.406,9.651,4,0.005,0.012,0.004,5,-40.856,13.913,20.588,81,69.917,1.742,5.352,82,-0.006,-0.079,-0.106,83,0.915,-0.296,9.759
30974.86139,3,0.864,-0.394,9.706,4,-0.008,0.029,0.003,5,-40.988,13.988,20.644,81,69.932,1.751,5.351,82,0.052,-0.108,-0.108,83,0.915,-0.298,9.759
30974.90181,3,0.991,-0.418,9.636,4,0.004,0.009,0.008,5,-40.988,13.988,20.400,81,69.948,1.759,5.337,82,-0.048,-0.095,-0.053,83,0.912,-0.299,9.760
30974.94223,3,0.988,-0.387,9.670,4,0.004,0.008,0.005,5,-40.369,14.100,20.344,81,69.970,1.766,5.343,82,0.078,-0.118,-0.123,83,0.913,-0.300,9.759
30974.98265,3,0.816,-0.421,9.667,4,0.003,0.001,0.001,5,-40.313,14.344,19.781,81,69.995,1.778,5.351,82,0.073,-0.085,-0.089,83,0.915,-0.302,9.759
30975.02307,3,0.991,-0.303,9.651,4,-0.002,0.006,0.001,5,-40.256,14.213,19.744,81,69.997,1.788,5.337,82,-0.096,-0.118,-0.092,83,0.912,-0.303,9.759
30975.06350,3,0.816,-0.378,9.691,4,-0.002,-0.002,-0.002,5,-40.425,14.644,19.781,81,70.009,1.785,5.338,82,0.078,-0.000,-0.108,83,0.913,-0.303,9.759
30975.10392,3,0.902,-0.363,9.667,4,0.003,-0.001,0.002,5,-40.556,14.813,20.344,81,70.007,1.792,5.326,82,-0.094,-0.074,-0.069,83,0.910,-0.304,9.760
30975.14434,3,0.905,-0.354,9.686,4,0.001,0.000,0.002,5,-40.688,14.513,20.513,81,70.001,1.793,5.320,82,-0.008,-0.059,-0.093,83,0.909,-0.304,9.760
30975.18476,3,0.787,-0.426,9.689,4,0.001,0.000,-0.000,5,-40.613,14.588,20.813,81,70.000,1.799,5.320,82,-0.005,-0.049,-0.074,83,0.910,-0.305,9.760
30975.22519,3,0.988,-0.323,9.672,4,-0.001,0.002,-0.002,5,-40.688,14.288,20.888,81,69.998,1.812,5.305,82,-0.120,-0.119,-0.071,83,0.907,-0.307,9.760
30975.26561,3,0.770,-0.406,9.694,4,0.001,-0.007,-0.002,5,-40.688,14.344,20.644,81,70.017,1.813,5.311,82,0.080,-0.016,-0.088,83,0.908,-0.307,9.760
30975.30603,3,1.003,-0.339,9.655,4,0.001,0.005,0.004,5,-40.725,14.344,20.888,81,70.029,1.827,5.297,82,-0.135,-0.097,-0.066,83,0.905,-0.309,9.760
30975.34645,3,0.840,-0.385,9.718,4,-0.001,-0.001,-0.002,5,-40.856,14.513,20.813,81,70.047,1.828,5.303,82,0.097,-0.030,-0.105,83,0.906,-0.309,9.760
30975.38688,3,0.902,-0.375,9.641,4,-0.002,-0.001,0.004,5,-40.688,14.513,20.644,81,70.053,1.838,5.296,82,-0.065,-0.075,-0.042,83,0.905,-0.310,9.760
30975.42730,3,0.900,-0.399,9.713,4,0.004,0.000,-0.002,5,-40.688,14.400,21.000,81,70.058,1.844,5.292,82,-0.002,-0.064,-0.119,83,0.904,-0.311,9.760
30975.46772,3,0.857,-0.363,9.670,4,0.002,-0.002,-0.000,5,-40.613,14.513,20.925,81,70.071,1.856,5.293,82,-0.004,-0.086,-0.047,83,0.904,-0.313,9.760
30975.50814,3,0.941,-0.404,9.682,4,0.001,0.003,0.003,5,-40.988,14.400,20.813,81,70.075,1.861,5.284,82,-0.046,-0.050,-0.090,83,0.903,-0.313,9.760
30975.54856,3,0.849,-0.371,9.677,4,-0.002,-0.002,-0.002,5,-41.156,14.513,21.300,81,70.089,1.873,5.287,82,0.038,-0.089,-0.078,83,0.903,-0.315,9.760
30975.58899,3,1.041,-0.761,9.672,4,0.006,0.029,-0.027,5,-41.044,14.513,21.113,81,70.099,1.881,5.282,82,-0.053,-0.055,-0.083,83,0.902,-0.316,9.760
30975.62941,3,0.861,-0.100,9.639,4,0.022,-0.032,-0.006,5,-40.688,14.213,20.813,81,70.122,1.949,5.286,82,0.138,-0.435,-0.088,83,0.903,-0.326,9.760
30975.66983,3,0.998,-1.048,9.653,4,-0.020,-0.026,0.010,5,-40.069,14.044,20.700,81,70.118,1.919,5.285,82,-0.042,0.221,-0.121,83,0.903,-0.321,9.760
30975.71025,3,0.835,0.510,9.710,4,0.001,-0.046,-0.005,5,-40.013,13.988,20.513,81,70.121,2.042,5.285,82,0.095,-0.710,-0.106,83,0.903,-0.338,9.759
30975.75068,3,0.811,-0.718,9.653,4,-0.005,0.020,0.006,5,-39.956,13.613,20.700,81,70.165,1.878,5.302,82,-0.071,0.825,-0.050,83,0.906,-0.315,9.760
30975.79110,3,1.096,-0.517,9.696,4,0.001,0.003,-0.003,5,-40.556,13.913,20.888,81,70.160,1.947,5.280,82,-0.091,-0.393,-0.107,83,0.902,-0.325,9.760
30975.83152,3,0.663,-0.009,9.634,4,-0.001,-0.008,0.010,5,-40.556,13.669,20.888,81,70.191,1.981,5.297,82,0.190,-0.187,-0.063,83,0.906,-0.330,9.759
30975.87194,3,1.015,-0.193,9.696,4,-0.008,0.019,0.005,5,-40.613,13.744,20.813,81,70.227,1.943,5.277,82,-0.238,0.316,-0.126,83,0.901,-0.325,9.760
30975.91237,3,0.830,-0.210,9.694,4,-0.003,0.008,-0.002,5,-41.156,14.213,20.588,81,70.264,1.912,5.291,82,0.111,0.128,-0.064,83,0.904,-0.321,9.760
30975.95279,3,0.948,-0.735,9.617,4,0.010,0.008,-0.007,5,-40.913,14.213,20.700,81,70.287,1.896,5.289,82,-0.074,0.109,-0.066,83,0.904,-0.319,9.760
30975.99321,3,0.917,-0.062,9.682,4,-0.004,-0.002,0.008,5,-41.213,14.513,20.644,81,70.299,1.947,5.279,82,0.046,-0.409,-0.143,83,0.902,-0.326,9.760
30976.03363,3,0.919,-0.763,9.658,4,-0.009,-0.009,-0.012,5,-41.044,14.588,20.513,81,70.305,1.912,5.295,82,0.012,0.259,-0.077,83,0.905,-0.321,9.760
30976.07405,3,0.873,-0.200,9.684,4,-0.023,0.001,-0.003,5,-40.425,14.213,20.344,81,70.309,1.983,5.288,82,0.016,-0.432,-0.101,83,0.903,-0.331,9.759
30976.11448,3,0.921,-0.605,9.662,4,-0.012,-0.001,0.007,5,-40.256,14.100,20.269,81,70.309,1.963,5.285,82,-0.030,0.128,-0.075,83,0.903,-0.328,9.759
30976.15490,3,0.909,-0.227,9.684,4,-0.008,0.009,-0.004,5,-40.313,14.044,20.644,81,70.317,2.000,5.281,82,0.019,-0.272,-0.097,83,0.902,-0.333,9.759
30976.19532,3,0.802,-0.385,9.648,4,0.011,0.002,0.011,5,-40.556,14.100,20.888,81,70.330,1.979,5.285,82,0.006,0.104,-0.075,83,0.903,-0.331,9.759
30976.23574,3,0.976,-0.469,9.694,4,0.002,-0.005,-0.010,5,-40.856,14.044,21.113,81,70.344,1.987,5.273,82,-0.098,-0.053,-0.112,83,0.900,-0.332,9.760
30976.27617,3,0.821,-0.256,9.658,4,-0.002,0.005,0.008,5,-40.913,14.213,21.000,81,70.357,2.009,5.281,82,0.074,-0.134,-0.065,83,0.902,-0.335,9.759
30976.31659,3,0.938,-0.469,9.677,4,0.001,0.002,0.003,5,-40.913,14.288,20.700,81,70.365,1.998,5.269,82,-0.078,0.078,-0.102,83,0.899,-0.334,9.760
30976.35701,3,0.859,-0.354,9.696,4,-0.001,-0.007,-0.003,5,-40.725,13.988,20.700,81,70.375,2.015,5.270,82,0.039,-0.133,-0.083,83,0.899,-0.336,9.760
30976.39743,3,0.885,-0.399,9.653,4,0.002,-0.005,0.003,5,-40.613,14.213,20.700,81,70.380,2.018,5.264,82,-0.039,-0.017,-0.064,83,0.898,-0.337,9.760
30976.43786,3,0.905,-0.378,9.718,4,-0.003,0.002,-0.004,5,-40.725,13.988,20.813,81,70.393,2.024,5.259,82,-0.012,-0.061,-0.107,83,0.897,-0.338,9.760
30976.47828,3,0.838,-0.548,9.636,4,0.013,0.000,0.003,5,-40.313,13.613,20.888,81,70.404,2.028,5.262,82,0.007,-0.040,-0.042,83,0.898,-0.338,9.760
30976.51870,3,0.988,0.105,9.715,4,0.010,0.009,-0.000,5,-40.069,13.613,20.700,81,70.430,2.057,5.248,82,-0.057,-0.205,-0.124,83,0.895,-0.343,9.760
30976.55912,3,0.878,-0.656,9.598,4,-0.005,0.000,0.004,5,-40.313,13.913,20.644,81,70.475,1.965,5.276,82,0.087,0.434,-0.045,83,0.901,-0.329,9.760
30976.59954,3,0.751,-0.390,9.751,4,-0.007,0.006,-0.003,5,-40.313,13.913,20.100,81,70.473,2.018,5.264,82,-0.020,-0.319,-0.162,83,0.898,-0.337,9.760
30976.63997,3,1.123,-0.076,9.591,4,-0.008,-0.003,0.005,5,-40.556,14.288,20.100,81,70.484,2.025,5.240,82,-0.142,-0.051,-0.009,83,0.893,-0.339,9.760
30976.68039,3,0.545,-0.715,9.768,4,0.004,0.005,-0.000,5,-40.725,14.400,20.100,81,70.488,1.981,5.266,82,0.224,0.256,-0.169,83,0.899,-0.332,9.760
30976.72081,3,1.187,-0.129,9.598,4,-0.011,0.001,-0.000,5,-40.425,14.344,20.269,81,70.468,2.098,5.179,82,-0.336,-0.364,0.007,83,0.881,-0.351,9.761
30976.76123,3,0.711,-0.576,9.737,4,0.006,-0.005,0.002,5,-40.556,14.344,20.644,81,70.459,2.061,5.210,82,0.299,0.216,-0.162,83,0.888,-0.345,9.760
30976.80166,3,1.015,-0.404,9.660,4,-0.003,0.006,-0.009,5,-40.725,14.288,20.700,81,70.446,2.112,5.177,82,-0.170,-0.223,-0.024,83,0.881,-0.353,9.761
30976.84208,3,0.861,-0.318,9.725,4,0.020,-0.015,-0.005,5,-40.556,14.344,20.700,81,70.449,2.114,5.192,82,0.131,-0.051,-0.100,83,0.884,-0.353,9.760
30976.88250,3,0.885,-0.541,9.531,4,-0.021,-0.021,-0.003,5,-40.556,14.288,20.588,81,70.440,2.101,5.199,82,-0.024,0.034,-0.035,83,0.885,-0.352,9.760
30976.92292,3,0.948,-0.282,9.801,4,0.016,0.002,-0.007,5,-40.313,14.100,21.000,81,70.439,2.118,5.196,82,0.001,-0.187,-0.229,83,0.884,-0.354,9.760
30976.96335,3,0.725,-0.466,9.782,4,-0.040,-0.007,-0.006,5,-40.425,14.213,20.813,81,70.443,2.098,5.205,82,0.062,0.069,0.041,83,0.886,-0.351,9.760
30977.00377,3,1.202,-0.390,9.557,4,-0.047,0.027,-0.008,5,-40.425,13.781,20.888,81,70.442,2.216,5.172,82,-0.155,-0.095,0.022,83,0.880,-0.371,9.760
30977.04419,3,0.632,-0.502,10.197,4,-0.009,0.012,0.004,5,-40.725,13.744,20.813,81,70.447,2.269,5.167,82,0.322,-0.010,-0.203,83,0.880,-0.380,9.760
30977.08461,3,1.046,-0.433,9.294,4,0.006,-0.042,-0.002,5,-40.856,14.100,20.400,81,70.444,2.314,5.181,82,-0.250,-0.114,0.438,83,0.882,-0.388,9.759
30977.12503,3,0.744,-0.335,9.914,4,-0.004,0.016,0.001,5,-40.425,14.100,20.813,81,70.466,2.304,5.191,82,0.162,-0.047,-0.465,83,0.884,-0.386,9.759
30977.16546,3,1.005,-0.447,9.452,4,-0.012,-0.013,-0.002,5,-40.556,14.344,20.888,81,70.462,2.316,5.197,82,-0.140,0.054,0.155,83,0.884,-0.389,9.759
30977.20588,3,0.790,-0.402,9.924,4,0.005,0.005,-0.005,5,-40.144,14.213,20.813,81,70.463,2.336,5.186,82,0.122,-0.055,-0.307,83,0.883,-0.392,9.759
30977.24630,3,0.921,-0.399,9.682,4,0.015,-0.017,0.005,5,-40.069,13.781,20.925,81,70.454,2.363,5.157,82,-0.088,-0.005,0.165,83,0.878,-0.397,9.759
30977.28672,3,0.866,-0.428,9.617,4,0.004,0.002,0.001,5,-40.069,13.669,20.813,81,70.459,2.353,5.167,82,0.041,-0.004,-0.077,83,0.880,-0.395,9.759
30977.32715,3,0.864,-0.385,9.746,4,0.009,-0.002,0.005,5,-40.369,13.613,20.644,81,70.466,2.341,5.173,82,-0.015,-0.035,-0.142,83,0.880,-0.393,9.759
30977.36757,3,0.909,-0.435,9.627,4,0.010,-0.019,-0.003,5,-40.144,14.288,20.644,81,70.477,2.328,5.184,82,-0.018,0.006,-0.013,83,0.882,-0.391,9.759
30977.40799,3,0.888,-0.483,9.543,4,-0.027,0.030,0.003,5,-40.013,14.213,20.344,81,70.485,2.321,5.186,82,0.026,-0.045,-0.132,83,0.883,-0.390,9.759
30977.44841,3,1.060,-0.251,9.746,4,-0.020,0.015,0.002,5,-40.256,14.344,20.400,81,70.463,2.341,5.169,82,0.008,-0.090,-0.216,83,0.880,-0.393,9.759
30977.48883,3,0.744,-0.536,9.619,4,-0.010,0.013,-0.003,5,-40.069,14.513,20.700,81,70.461,2.322,5.172,82,0.179,0.140,-0.013,83,0.881,-0.391,9.759
30977.52926,3,0.869,-0.447,9.629,4,-0.011,0.008,-0.003,5,-40.688,14.344,20.400,81,70.437,2.379,5.112,82,-0.127,-0.136,-0.141,83,0.871,-0.400,9.760
30977.56968,3,0.921,-0.306,9.718,4,-0.009,-0.003,-0.009,5,-41.156,14.213,21.000,81,70.432,2.395,5.098,82,0.001,-0.044,-0.131,83,0.868,-0.403,9.760
30977.61010,3,0.888,-0.466,9.658,4,-0.005,0.005,0.005,5,-40.988,14.100,21.113,81,70.452,2.396,5.107,82,0.051,0.098,-0.042,83,0.870,-0.404,9.760
30977.65052,3,0.768,-0.457,9.725,4,-0.003,-0.011,-0.005,5,-40.556,14.044,20.888,81,70.454,2.412,5.089,82,0.021,-0.060,-0.102,83,0.867,-0.406,9.760
30977.69095,3,0.984,-0.406,9.684,4,-0.002,-0.007,0.001,5,-40.369,13.913,21.488,81,70.454,2.434,5.085,82,-0.098,-0.047,-0.035,83,0.866,-0.410,9.760
30977.73137,3,0.838,-0.430,9.701,4,-0.002,0.006,-0.005,5,-40.144,13.613,21.300,81,70.461,2.436,5.111,82,0.113,0.005,-0.075,83,0.871,-0.411,9.759
30977.77179,3,0.857,-0.474,9.658,4,-0.001,-0.004,-0.003,5,-40.144,13.913,21.244,81,70.473,2.441,5.113,82,-0.033,-0.018,-0.058,83,0.871,-0.412,9.759
30977.81221,3,0.847,-0.474,9.888,4,0.021,-0.013,-0.041,5,-40.725,13.913,21.188,81,70.487,2.452,5.097,82,-0.011,-0.060,-0.101,83,0.868,-0.414,9.759
30977.85264,3,0.823,-0.450,9.648,4,0.001,-0.001,-0.007,5,-40.688,14.100,20.888,81,70.532,2.457,5.088,82,-0.020,-0.060,0.129,83,0.867,-0.414,9.759
30977.89306,3,1.010,-0.280,9.751,4,0.013,-0.009,0.002,5,-40.613,14.100,20.813,81,70.571,2.448,5.089,82,-0.044,-0.037,-0.112,83,0.867,-0.413,9.760
30977.93348,3,1.082,0.388,9.679,4,0.010,0.005,0.010,5,-40.856,14.044,20.700,81,70.569,2.383,5.141,82,0.134,0.122,-0.008,83,0.876,-0.402,9.759
30977.97390,3,1.163,1.870,9.643,4,0.007,-0.023,0.143,5,-40.725,14.044,21.000,81,70.565,2.205,5.195,82,0.195,0.761,-0.080,83,0.886,-0.373,9.759
30978.01432,3,1.333,1.597,9.574,4,-0.006,0.002,0.168,5,-41.044,13.988,20.700,81,70.421,1.785,5.325,82,0.252,2.174,-0.116,83,0.911,-0.303,9.760
30978.05475,3,1.443,1.027,9.674,4,-0.006,-0.009,-0.009,5,-41.213,14.288,20.588,81,70.096,1.362,5.408,82,0.405,1.831,-0.186,83,0.928,-0.234,9.760
30978.09517,3,0.830,0.570,9.579,4,-0.009,-0.011,-0.121,5,-40.988,14.344,20.400,81,70.021,1.092,5.537,82,0.492,1.216,-0.085,83,0.951,-0.189,9.759
30978.13559,3,0.538,-0.251,9.710,4,-0.014,0.012,-0.185,5,-40.856,14.344,20.025,81,70.267,0.999,5.525,82,-0.120,0.744,-0.180,83,0.949,-0.174,9.759
30978.17601,3,0.550,-0.488,9.737,4,-0.013,-0.009,-0.209,5,-40.613,14.513,20.269,81,70.630,1.005,5.505,82,-0.408,-0.076,-0.049,83,0.946,-0.175,9.759
30978.21644,3,0.809,-0.042,9.576,4,0.014,-0.027,-0.101,5,-40.856,14.513,20.344,81,71.097,1.063,5.456,82,-0.386,-0.304,-0.023,83,0.936,-0.184,9.760
30978.25686,3,0.782,-0.747,9.809,4,-0.026,0.036,-0.032,5,-41.288,14.213,20.513,81,71.445,0.989,5.520,82,-0.138,0.130,-0.183,83,0.947,-0.172,9.759
30978.29728,3,0.849,-0.239,9.452,4,0.006,-0.027,0.069,5,-41.756,14.044,20.400,81,71.536,1.154,5.415,82,-0.147,-0.548,0.048,83,0.929,-0.199,9.761
30978.33770,3,1.027,-0.512,9.792,4,-0.010,0.011,0.094,5,-42.056,14.213,20.400,81,71.507,1.152,5.427,82,-0.082,-0.040,-0.308,83,0.931,-0.199,9.760
30978.37813,3,1.115,-0.177,9.497,4,-0.005,-0.004,0.134,5,-41.869,14.344,20.344,81,71.268,1.229,5.433,82,0.096,-0.300,0.032,83,0.931,-0.212,9.760
30978.41855,3,0.792,-0.646,9.751,4,0.009,0.030,0.101,5,-41.588,14.813,20.100,81,71.032,1.223,5.462,82,0.179,0.033,-0.263,83,0.936,-0.210,9.760
30978.45897,3,0.945,-0.474,9.550,4,0.006,-0.019,0.059,5,-41.588,15.413,19.688,81,70.707,1.350,5.347,82,-0.124,-0.414,-0.010,83,0.916,-0.232,9.761
30978.49939,3,0.871,-0.579,9.653,4,-0.001,0.012,0.065,5,-41.944,15.600,19.013,81,70.529,1.369,5.357,82,0.027,-0.239,-0.211,83,0.918,-0.235,9.761
30978.53981,3,0.948,-0.608,9.634,4,-0.003,0.003,0.094,5,-42.113,16.088,18.000,81,70.374,1.418,5.343,82,-0.044,-0.336,-0.108,83,0.915,-0.243,9.761
