31068.39916, 3,   0.684, -0.208,  9.737, 4,  -0.070,  0.160,  0.008
31068.43958, 3,   0.636, -0.450,  9.758, 4,   0.009, -0.058, -0.005, 5, -43.369, 16.688, 21.413, 81,  68.302,  2.641,  3.731, 82,  -0.002,  0.001, -0.018, 83,   0.638, -0.451,  9.775
31068.48000, 3,   0.737, -0.289,  9.365, 4,  -0.008,  0.050,  0.007, 5, -43.613, 16.500, 21.188
31068.52043, 3,   0.735, -0.294,  9.964, 4,  -0.002, -0.015, -0.005, 5, -43.688, 16.500, 21.113, 81,  68.299,  2.656,  3.704, 82,   0.102,  0.160,  0.188, 83,   0.633, -0.454,  9.776
31068.56085, 3,   0.526, -0.397,  9.401, 4,  -0.002,  0.001,  0.002, 5, -43.613, 16.369, 20.813, 81,  68.302,  2.632,  3.612, 82,  -0.092,  0.052, -0.376, 83,   0.618, -0.449,  9.777
31068.60127, 3,   0.838, -0.196,  9.902, 4,   0.001,  0.008, -0.002, 5, -43.988, 16.313, 20.700, 81,  68.303,  2.647,  3.695, 82,   0.206,  0.256,  0.126, 83,   0.632, -0.452,  9.776
31068.64169, 3,   0.574, -0.483,  9.497, 4,  -0.007, -0.027, -0.001, 5, -43.856, 16.444, 20.700, 81,  68.307,  2.633,  3.630, 82,  -0.047, -0.033, -0.280, 83,   0.621, -0.450,  9.777
31068.68212, 3,   0.711, -0.196,  9.816, 4,   0.006,  0.020,  0.004, 5, -43.856, 16.181, 20.813, 81,  68.310,  2.631,  3.670, 82,   0.083,  0.253,  0.040, 83,   0.628, -0.449,  9.776
31068.72254, 3,   0.694, -0.339,  9.576, 4,  -0.006, -0.022, -0.001, 5, -44.213, 16.444, 21.000
31068.76296, 3,   0.641, -0.356,  9.739, 4,   0.007,  0.023,  0.002, 5, -44.044, 16.688, 21.188, 81,  68.324,  2.618,  3.654, 82,   0.016,  0.091, -0.037, 83,   0.625, -0.447,  9.776
31068.80338, 3,   0.737, -0.289,  9.648, 4,  -0.004, -0.017, -0.004, 5, -44.156, 16.181, 21.413
31068.84381, 3,   0.627, -0.337,  9.691, 4,   0.004,  0.015,  0.002, 5, -44.213, 16.369, 20.925, 81,  68.357,  2.600,  3.649, 82,   0.003,  0.107, -0.086, 83,   0.624, -0.444,  9.777
31068.88423, 3,   0.665, -0.299,  9.674, 4,   0.002,  0.004,  0.001, 5, -44.456, 16.369, 20.925
31068.92465, 3,   0.696, -0.344,  9.698, 4,  -0.009, -0.015, -0.001, 5, -44.288, 16.444, 21.113, 81,  68.373,  2.587,  3.650, 82,   0.041,  0.143, -0.103, 83,   0.624, -0.442,  9.777
31068.96507, 3,   0.634, -0.287,  9.703, 4,   0.009,  0.015,  0.002, 5, -44.456, 16.781, 21.000, 81,  68.396,  2.572,  3.659, 82,   0.008,  0.153, -0.074, 83,   0.626, -0.440,  9.777
31069.00550, 3,   0.684, -0.323,  9.617, 4,  -0.010, -0.017, -0.003, 5, -44.644, 16.781, 21.300, 81,  68.403,  2.570,  3.663, 82,   0.057,  0.116, -0.160, 83,   0.627, -0.439,  9.777
31069.04592, 3,   0.701, -0.299,  9.742, 4,   0.006,  0.013,  0.001, 5, -44.513, 16.913, 21.188, 81,  68.411,  2.554,  3.666, 82,   0.074,  0.138, -0.035, 83,   0.627, -0.437,  9.777
31069.08634, 3,   0.658, -0.371,  9.639, 4,  -0.002, -0.011,  0.001, 5, -44.513, 16.688, 20.925, 81,  68.421,  2.551,  3.673, 82,   0.030,  0.065, -0.138, 83,   0.628, -0.436,  9.777
31069.12676, 3,   0.696, -0.268,  9.737, 4,   0.003,  0.009,  0.002, 5, -44.456, 16.500, 20.700
31069.16719, 3,   0.629, -0.349,  9.655, 4,  -0.001, -0.007,  0.001, 5, -44.288, 16.500, 20.400, 81,  68.448,  2.527,  3.679, 82,  -0.001,  0.084, -0.122, 83,   0.630, -0.433,  9.777
31069.20761, 3,   0.711, -0.349,  9.670, 4,   0.003,  0.005,  0.003, 5, -44.156, 16.444, 20.400, 81,  68.464,  2.516,  3.682, 82,   0.081,  0.082, -0.107, 83,   0.630, -0.431,  9.777
31069.24803, 3,   0.684, -0.272,  9.694, 4,   0.003,  0.002,  0.001, 5, -43.988, 16.444, 20.400, 81,  68.483,  2.500,  3.692, 82,   0.052,  0.157, -0.083, 83,   0.632, -0.429,  9.777
31069.28845, 3,   0.622, -0.371,  9.662, 4,  -0.001, -0.002,  0.001, 5, -43.988, 16.500, 20.888, 81,  68.497,  2.493,  3.684, 82,  -0.008,  0.057, -0.115, 83,   0.630, -0.428,  9.777
31069.32888, 3,   0.725, -0.260,  9.718, 4,   0.002,  0.005,  0.001, 5, -44.213, 16.444, 21.488
31069.36930, 3,   0.677, -0.387,  9.667, 4,  -0.001,  0.000, -0.001, 5, -44.044, 16.444, 21.544, 81,  68.527,  2.467,  3.697, 82,   0.044,  0.037, -0.110, 83,   0.633, -0.424,  9.777
31069.40972, 3,   0.679, -0.301,  9.689, 4,  -0.001, -0.006, -0.001, 5, -44.344, 16.500, 21.600, 81,  68.549,  2.453,  3.702, 82,   0.045,  0.121, -0.088, 83,   0.634, -0.422,  9.777
31069.45014, 3,   0.588, -0.313,  9.684, 4,   0.002, -0.009,  0.002, 5, -44.344, 16.500, 21.413, 81,  68.562,  2.439,  3.692, 82,  -0.044,  0.106, -0.093, 83,   0.632, -0.420,  9.777
31069.49057, 3,   0.701, -0.301,  9.682, 4,  -0.001, -0.003,  0.002, 5, -44.288, 16.613, 21.188, 81,  68.576,  2.427,  3.701, 82,   0.067,  0.117, -0.095, 83,   0.634, -0.418,  9.777
31069.53099, 3,   0.727, -0.371,  9.665, 4,   0.002,  0.004, -0.001, 5, -44.456, 16.500, 21.244
31069.57141, 3,   0.620, -0.306,  9.696, 4,   0.001,  0.002,  0.001, 5, -44.213, 16.613, 21.300, 81,  68.606,  2.405,  3.704, 82,  -0.015,  0.108, -0.081, 83,   0.635, -0.414,  9.777
31069.61183, 3,   0.653, -0.282,  9.674, 4,  -0.002, -0.004, -0.001, 5, -44.213, 16.444, 21.600, 81,  68.624,  2.393,  3.709, 82,   0.017,  0.131, -0.103, 83,   0.636, -0.413,  9.777
31069.65226, 3,   0.699, -0.378,  9.703, 4,   0.001, -0.001,  0.001, 5, -44.213, 16.181, 21.544, 81,  68.648,  2.389,  3.718, 82,   0.061,  0.034, -0.074, 83,   0.638, -0.412,  9.777
31069.69268, 3,   0.689, -0.325,  9.684, 4,   0.004,  0.002, -0.001, 5, -44.588, 16.369, 21.544, 81,  68.675,  2.374,  3.722, 82,   0.051,  0.085, -0.093, 83,   0.638, -0.410,  9.777
31069.73310, 3,   0.634, -0.280,  9.677, 4,  -0.002, -0.005, -0.002, 5, -44.344, 16.313, 21.188, 81,  68.701,  2.357,  3.720, 82,  -0.004,  0.127, -0.100, 83,   0.638, -0.407,  9.777
31069.77352, 3,   0.655, -0.308,  9.701, 4,  -0.002,  0.000,  0.002, 5, -44.213, 16.313, 21.113, 81,  68.725,  2.344,  3.724, 82,   0.016,  0.097, -0.076, 83,   0.639, -0.405,  9.777
31069.81395, 3,   0.727, -0.368,  9.667, 4,  -0.002,  0.000,  0.001, 5, -44.156, 16.444, 21.000, 81,  68.743,  2.339,  3.735, 82,   0.086,  0.036, -0.110, 83,   0.641, -0.404,  9.777
31069.85437, 3,   0.663, -0.291,  9.689, 4,   0.001,  0.004,  0.002, 5, -43.856, 16.313, 20.925, 81,  68.760,  2.322,  3.732, 82,   0.022,  0.111, -0.088, 83,   0.641, -0.402,  9.777
31069.89479, 3,   0.627, -0.332,  9.682, 4,  -0.001, -0.004, -0.002, 5, -44.156, 16.144, 20.813, 81,  68.784,  2.314,  3.736, 82,  -0.014,  0.069, -0.095, 83,   0.641, -0.400,  9.777
31069.93521, 3,   0.708, -0.325,  9.686, 4,  -0.002, -0.001, -0.001, 5, -44.513, 16.088, 20.700, 81,  68.819,  2.303,  3.746, 82,   0.065,  0.074, -0.091, 83,   0.643, -0.399,  9.777
31069.97564, 3,   0.675, -0.351,  9.670, 4,   0.001,  0.000, -0.002, 5, -44.813, 16.144, 20.700, 81,  68.855,  2.298,  3.750, 82,   0.031,  0.047, -0.107, 83,   0.644, -0.398,  9.777
31070.01606, 3,   0.641, -0.289,  9.694, 4,  -0.003, -0.002,  0.001, 5, -44.944, 16.088, 20.700
31070.05648, 3,   0.696, -0.313,  9.660, 4,  -0.001, -0.001,  0.003, 5, -44.588, 16.181, 20.813, 81,  68.923,  2.272,  3.761, 82,   0.049,  0.081, -0.117, 83,   0.647, -0.394,  9.777
31070.09690, 3,   0.682, -0.359,  9.672, 4,   0.001, -0.001,  0.002, 5, -44.756, 16.500, 20.700, 81,  68.938,  2.265,  3.765, 82,   0.035,  0.033, -0.105, 83,   0.647, -0.392,  9.777
31070.13733, 3,   0.672, -0.294,  9.694, 4,   0.001,  0.000, -0.001, 5, -44.288, 16.688, 20.888
31070.17775, 3,   0.655, -0.330,  9.679, 4,   0.002, -0.004, -0.001, 5, -44.044, 16.781, 20.813, 81,  68.938,  2.239,  3.773, 82,   0.006,  0.058, -0.098, 83,   0.649, -0.388,  9.777
31070.21817, 3,   0.687, -0.318,  9.684, 4,   0.001,  0.002, -0.001, 5, -44.156, 16.988, 20.888
31070.25859, 3,   0.701, -0.332,  9.674, 4,   0.001,  0.001, -0.002, 5, -44.044, 16.688, 21.000, 81,  68.921,  2.219,  3.781, 82,   0.050,  0.053, -0.104, 83,   0.651, -0.385,  9.777
31070.29902, 3,   0.636, -0.323,  9.677, 4,   0.001,  0.000,  0.001, 5, -44.156, 16.613, 21.188, 81,  68.923,  2.211,  3.777, 82,  -0.014,  0.061, -0.101, 83,   0.650, -0.384,  9.778
31070.33944, 3,   0.691, -0.313,  9.679, 4,   0.001, -0.002,  0.003, 5, -44.044, 16.369, 21.413, 81,  68.935,  2.200,  3.787, 82,   0.039,  0.069, -0.098, 83,   0.652, -0.382,  9.778
31070.37986, 3,   0.691, -0.330,  9.679, 4,   0.001,  0.001, -0.001, 5, -44.044, 16.088, 21.300, 81,  68.957,  2.191,  3.792, 82,   0.038,  0.050, -0.098, 83,   0.653, -0.380,  9.778
31070.42029, 3,   0.655, -0.311,  9.689, 4,   0.001,  0.000, -0.001, 5, -44.156, 16.088, 21.544, 81,  68.982,  2.178,  3.792, 82,   0.002,  0.067, -0.089, 83,   0.653, -0.378,  9.778
31070.46071, 3,   0.667, -0.308,  9.677, 4,  -0.002, -0.004,  0.001, 5, -44.288, 15.825, 21.244, 81,  69.016,  2.168,  3.795, 82,   0.013,  0.069, -0.101, 83,   0.654, -0.376,  9.778
31070.50113, 3,   0.670, -0.339,  9.682, 4,  -0.001, -0.001, -0.001, 5, -44.456, 16.013, 21.544, 81,  69.050,  2.165,  3.803, 82,   0.015,  0.037, -0.095, 83,   0.655, -0.376,  9.778
31070.54155, 3,   0.696, -0.363,  9.686, 4,   0.003,  0.001,  0.001, 5, -44.344, 16.181, 21.600, 81,  69.075,  2.159,  3.800, 82,   0.041,  0.012, -0.092, 83,   0.655, -0.375,  9.778
31070.58198, 3,   0.663, -0.299,  9.670, 4,  -0.001,  0.001,  0.002, 5, -44.288, 16.313, 21.188, 81,  69.092,  2.145,  3.800, 82,   0.008,  0.073, -0.108, 83,   0.655, -0.372,  9.778
31070.62240, 3,   0.641, -0.325,  9.689, 4,   0.001, -0.002, -0.001, 5, -44.156, 16.181, 21.544, 81,  69.108,  2.137,  3.799, 82,  -0.013,  0.046, -0.089, 83,   0.654, -0.371,  9.778
31070.66282, 3,   0.706, -0.342,  9.662, 4,  -0.001, -0.002, -0.001, 5, -44.156, 15.825, 21.113, 81,  69.144,  2.136,  3.809, 82,   0.050,  0.028, -0.116, 83,   0.656, -0.370,  9.778
31070.70324, 3,   0.663, -0.313,  9.682, 4,  -0.003, -0.003, -0.001, 5, -44.344, 15.825, 21.244, 81,  69.178,  2.127,  3.813, 82,   0.006,  0.056, -0.096, 83,   0.657, -0.369,  9.778
31070.74367, 3,   0.648, -0.311,  9.684, 4,  -0.002, -0.002,  0.002, 5, -44.456, 16.088, 21.300, 81,  69.202,  2.121,  3.819, 82,  -0.010,  0.057, -0.094, 83,   0.658, -0.368,  9.778
31070.78409, 3,   0.723, -0.330,  9.653, 4,   0.003,  0.005,  0.002, 5, -44.588, 16.313, 21.000, 81,  69.222,  2.112,  3.825, 82,   0.064,  0.036, -0.125, 83,   0.659, -0.366,  9.778
31070.82451, 3,   0.677, -0.361,  9.696, 4,   0.001, -0.004, -0.002, 5, -44.756, 16.500, 21.000, 81,  69.231,  2.108,  3.820, 82,   0.019,  0.004, -0.082, 83,   0.658, -0.365,  9.778
31070.86493, 3,   0.644, -0.291,  9.662, 4,  -0.001,  0.000,  0.002, 5, -44.344, 16.744, 21.488, 81,  69.223,  2.101,  3.826, 82,  -0.015,  0.073, -0.116, 83,   0.659, -0.364,  9.778
31070.90536, 3,   0.667, -0.318,  9.686, 4,  -0.002, -0.005,  0.002, 5, -44.288, 16.781, 21.488
31070.94578, 3,   0.694, -0.351,  9.698, 4,  -0.006, -0.007,  0.001, 5, -44.588, 16.688, 21.713, 81,  69.203,  2.097,  3.847, 82,   0.031,  0.012, -0.080, 83,   0.663, -0.363,  9.777
31070.98620, 3,   0.677, -0.253,  9.610, 4,   0.004, -0.018,  0.002, 5, -44.813, 16.613, 22.088, 81,  69.200,  2.090,  3.887, 82,   0.007,  0.109, -0.167, 83,   0.670, -0.362,  9.777
31071.02662, 3,   0.754, -0.440,  9.708, 4,   0.013,  0.022,  0.001, 5, -44.944, 16.444, 22.013
31071.06705, 3,   0.627, -0.284,  9.691, 4,   0.006, -0.008,  0.001, 5, -45.113, 16.369, 21.900, 81,  69.234,  2.040,  3.853, 82,  -0.037,  0.069, -0.087, 83,   0.664, -0.353,  9.778
31071.10747, 3,   0.672, -0.239,  9.591, 4,   0.020,  0.022, -0.004, 5, -44.813, 16.369, 21.900
31071.14789, 3,   0.735, -0.371,  9.718, 4,   0.021,  0.015,  0.002, 5, -44.756, 16.369, 21.544, 81,  69.270,  1.979,  3.851, 82,   0.071, -0.028, -0.060, 83,   0.664, -0.343,  9.778
31071.18831, 3,   0.725, -0.371,  9.615, 4,   0.013,  0.013,  0.001, 5, -44.588, 16.444, 21.544, 81,  69.275,  1.962,  3.869, 82,   0.058, -0.032, -0.163, 83,   0.667, -0.339,  9.778
31071.22874, 3,   0.533, -0.160,  9.761, 4,   0.006, -0.011,  0.002, 5, -44.288, 16.500, 21.544
31071.26916, 3,   0.780, -0.502,  9.617, 4,   0.005, -0.002, -0.005, 5, -44.588, 16.500, 21.600, 81,  69.291,  1.916,  3.864, 82,   0.114, -0.170, -0.161, 83,   0.666, -0.332,  9.778
31071.30958, 3,   0.663, -0.160,  9.670, 4,  -0.007, -0.043,  0.006, 5, -44.288, 16.313, 21.600
31071.35000, 3,   0.648, -0.347,  9.737, 4,   0.004, -0.002, -0.007, 5, -44.213, 16.088, 21.600, 81,  69.319,  1.895,  3.959, 82,  -0.034, -0.019, -0.040, 83,   0.682, -0.328,  9.777
31071.39043, 3,   0.749, -0.258,  9.639, 4,  -0.006, -0.035,  0.008, 5, -44.513, 16.013, 21.544, 81,  69.337,  1.885,  3.999, 82,   0.060,  0.068, -0.138, 83,   0.689, -0.326,  9.777
31071.43085, 3,   0.725, -0.371,  9.691, 4,   0.006,  0.022, -0.006, 5, -44.344, 16.313, 21.244, 81,  69.343,  1.896,  4.040, 82,   0.029, -0.043, -0.085, 83,   0.696, -0.328,  9.776
31071.47127, 3,   0.754, -0.294,  9.646, 4,   0.010,  0.012,  0.002, 5, -44.513, 16.444, 21.300, 81,  69.353,  1.869,  3.995, 82,   0.066,  0.029, -0.131, 83,   0.688, -0.323,  9.777
31071.51169, 3,   0.677, -0.282,  9.742, 4,  -0.002,  0.004, -0.004, 5, -44.588, 16.613, 21.300
31071.55212, 3,   0.691, -0.299,  9.627, 4,   0.007, -0.003,  0.002, 5, -44.756, 16.688, 21.413, 81,  69.356,  1.849,  3.980, 82,   0.006,  0.021, -0.150, 83,   0.686, -0.320,  9.777
31071.59254, 3,   0.723, -0.280,  9.689, 4,   0.016,  0.024, -0.002, 5, -44.288, 16.369, 21.600, 81,  69.364,  1.824,  3.962, 82,   0.040,  0.035, -0.089, 83,   0.683, -0.315,  9.778
31071.63296, 3,   0.639, -0.327,  9.639, 4,  -0.015, -0.058,  0.002, 5, -44.213, 16.444, 21.113, 81,  69.366,  1.836,  4.020, 82,  -0.053, -0.010, -0.138, 83,   0.692, -0.317,  9.777
31071.67338, 3,   0.747, -0.160,  9.691, 4,   0.015, -0.003,  0.003, 5, -44.456, 16.444, 21.000, 81,  69.364,  1.801,  4.076, 82,   0.045,  0.151, -0.085, 83,   0.702, -0.311,  9.777
31071.71381, 3,   0.624, -0.359,  9.509, 4,  -0.013, -0.012,  0.001, 5, -44.213, 16.444, 20.925, 81,  69.364,  1.824,  4.115, 82,  -0.084, -0.044, -0.267, 83,   0.708, -0.315,  9.776
31071.75423, 3,   0.962, -0.490,  9.777, 4,   0.034,  0.023, -0.004, 5, -44.344, 16.313, 20.925, 81,  69.371,  1.834,  4.160, 82,   0.246, -0.174,  0.002, 83,   0.716, -0.316,  9.775
31071.79465, 3,   0.605, -0.220,  9.677, 4,   0.029,  0.051, -0.002, 5, -44.456, 16.444, 20.888, 81,  69.388,  1.766,  4.045, 82,  -0.091,  0.085, -0.100, 83,   0.696, -0.305,  9.777
31071.83507, 3,   0.622, -0.188,  9.708, 4,   0.010, -0.022, -0.001, 5, -44.456, 16.313, 20.513, 81,  69.411,  1.707,  4.016, 82,  -0.069,  0.107, -0.070, 83,   0.691, -0.295,  9.778
31071.87550, 3,   0.725, -0.270,  9.636, 4,   0.034, -0.055, -0.003, 5, -44.644, 16.013, 20.344, 81,  69.428,  1.663,  4.115, 82,   0.017,  0.017, -0.141, 83,   0.708, -0.287,  9.777
31071.91592, 3,   0.675, -0.296,  9.761, 4,   0.022, -0.026,  0.002, 5, -44.456, 16.181, 20.025, 81,  69.448,  1.618,  4.198, 82,  -0.047, -0.017, -0.015, 83,   0.722, -0.279,  9.776
31071.95634, 3,   0.828, -0.268,  9.615, 4,   0.014,  0.026, -0.003, 5, -44.644, 16.181, 20.269, 81,  69.470,  1.565,  4.179, 82,   0.109,  0.002, -0.162, 83,   0.719, -0.270,  9.777
31071.99676, 3,   0.605, -0.260,  9.847, 4,  -0.003,  0.022, -0.001, 5, -44.756, 16.369, 20.588, 81,  69.484,  1.564,  4.104, 82,  -0.101,  0.010,  0.070, 83,   0.706, -0.270,  9.777
31072.03719, 3,   0.735, -0.224,  9.615, 4,   0.004, -0.019,  0.001, 5, -44.456, 16.613, 21.000, 81,  69.488,  1.565,  4.098, 82,   0.030,  0.046, -0.163, 83,   0.705, -0.270,  9.778
31072.07761, 3,   0.727, -0.256,  9.823, 4,  -0.008, -0.008,  0.004, 5, -44.869, 16.613, 21.488, 81,  69.483,  1.566,  4.142, 82,   0.015,  0.014,  0.046, 83,   0.712, -0.270,  9.777
31072.11803, 3,   0.670, -0.423,  9.473, 4,   0.027, -0.064, -0.005, 5, -44.644, 16.613, 21.413
31072.15845, 3,   0.907, -0.476,  9.758, 4,   0.059, -0.155, -0.013, 5, -44.588, 16.444, 21.600, 81,  69.505,  1.498,  4.428, 82,   0.146, -0.218, -0.016, 83,   0.761, -0.258,  9.774
31072.19888, 3,   0.632, -0.809,  9.744, 4,  -0.089, -0.131, -0.079, 5, -45.056, 16.500, 21.244
31072.23930, 3,   0.857, -1.891,  9.337, 4,  -0.009, -0.031, -0.086, 5, -45.113, 16.913, 21.113, 81,  69.832,  2.036,  4.937, 82,   0.011, -1.544, -0.427, 83,   0.846, -0.348,  9.764
31072.27972, 3,   0.905, -1.683,  9.854, 4,   0.007,  0.080, -0.031, 5, -45.113, 16.688, 21.544, 81,  69.893,  2.178,  4.818, 82,   0.080, -1.312,  0.089, 83,   0.825, -0.371,  9.765
31072.32015, 3,   0.933, -0.924,  9.658, 4,   0.036,  0.092, -0.045, 5, -45.188, 16.500, 21.488
31072.36057, 3,   1.273, -0.869,  9.492, 4,   0.015,  0.090, -0.181, 5, -45.113, 16.313, 21.713, 81,  70.264,  2.186,  4.473, 82,   0.507, -0.498, -0.278, 83,   0.766, -0.371,  9.770
31072.40099, 3,   0.969, -0.644,  9.859, 4,  -0.034,  0.027, -0.288, 5, -45.244, 15.713, 21.300
31072.44141, 3,   1.108, -1.103,  9.744, 4,  -0.099, -0.180, -0.401, 5, -45.956, 15.544, 20.513, 81,  71.679,  2.435,  4.749, 82,   0.295, -0.690, -0.020, 83,   0.813, -0.413,  9.764
31072.48184, 3,   0.699, -1.127,  9.548, 4,  -0.069, -0.120, -0.350, 5, -46.369, 15.600, 19.913, 81,  72.373,  2.654,  5.057, 82,  -0.166, -0.677, -0.210, 83,   0.865, -0.450,  9.758
31072.52226, 3,   0.325, -1.072,  9.739, 4,  -0.037, -0.040, -0.129, 5, -47.288, 15.281, 19.313, 81,  72.900,  2.927,  5.138, 82,  -0.553, -0.576, -0.016, 83,   0.878, -0.496,  9.755
31072.56268, 3,   0.411, -0.576,  9.365, 4,   0.016,  0.076,  0.117, 5, -48.188, 15.244, 18.713, 81,  72.789,  2.965,  5.067, 82,  -0.455, -0.073, -0.390, 83,   0.866, -0.503,  9.755
31072.60310, 3,   0.627, -0.639,  9.971, 4,  -0.002,  0.053,  0.111, 5, -49.013, 14.944, 17.869
31072.64353, 3,   1.067,  0.045,  9.629, 4,  -0.056,  0.001,  0.163, 5, -49.688, 15.413, 17.344, 81,  72.249,  2.949,  4.863, 82,   0.236,  0.546, -0.130, 83,   0.831, -0.501,  9.759
31072.68395, 3,   1.106, -0.627,  9.555, 4,  -0.059, -0.035, -0.002, 5, -49.988, 15.713, 16.913, 81,  72.071,  3.087,  4.912, 82,   0.266, -0.103, -0.202, 83,   0.840, -0.524,  9.757
31072.72437, 3,   1.266, -0.888,  9.895, 4,  -0.065, -0.024, -0.078, 5, -50.756, 16.313, 16.369, 81,  72.144,  3.250,  5.059, 82,   0.401, -0.337,  0.142, 83,   0.865, -0.551,  9.753
31072.76479, 3,   0.828, -1.022,  9.181, 4,  -0.024, -0.023, -0.072, 5, -51.113, 17.100, 16.144, 81,  72.261,  3.379,  5.106, 82,  -0.045, -0.449, -0.570, 83,   0.873, -0.573,  9.751
31072.80522, 3,   0.830, -0.615,  9.830, 4,   0.020,  0.035, -0.111, 5, -51.525, 18.113, 15.788
31072.84564, 3,   0.081, -0.296,  9.713, 4,  -0.071,  0.100,  0.048, 5, -51.844, 19.088, 15.825, 81,  72.251,  3.458,  4.933, 82,  -0.762,  0.292, -0.040, 83,   0.843, -0.588,  9.753
31072.88606, 3,   0.945, -0.505,  9.892, 4,  -0.019,  0.028,  0.109, 5, -51.488, 20.025, 16.013, 81,  71.812,  3.503,  5.118, 82,   0.071,  0.090,  0.143, 83,   0.874, -0.595,  9.749
31072.92648, 3,   0.620, -0.447,  9.495, 4,  -0.018, -0.026,  0.028, 5, -51.188, 20.925, 16.500, 81,  71.454,  3.520,  5.015, 82,  -0.237,  0.151, -0.256, 83,   0.857, -0.598,  9.751
31072.96691, 3,   0.933, -0.778,  9.883, 4,  -0.018,  0.022, -0.023, 5, -50.513, 21.488, 17.344, 81,  71.175,  3.600,  5.109, 82,   0.060, -0.166,  0.134, 83,   0.873, -0.612,  9.749
31073.00733, 3,   0.682, -0.890,  9.476, 4,  -0.021,  0.012, -0.110, 5, -49.556, 22.313, 17.644, 81,  71.109,  3.663,  4.976, 82,  -0.168, -0.267, -0.274, 83,   0.850, -0.623,  9.750
31073.04775, 3,   0.574, -0.363,  9.861, 4,  -0.025,  0.039,  0.020, 5, -48.656, 22.800, 18.600, 81,  70.847,  3.648,  4.930, 82,  -0.268,  0.257,  0.110, 83,   0.842, -0.620,  9.751
31073.08817, 3,   0.782, -0.679,  9.579, 4,  -0.009, -0.023,  0.018, 5, -47.513, 23.400, 19.369, 81,  70.409,  3.675,  4.950, 82,  -0.064, -0.054, -0.171, 83,   0.846, -0.625,  9.750
31073.12860, 3,   0.624, -0.404,  9.835, 4,   0.021, -0.006,  0.067, 5, -45.956, 23.925, 19.988, 81,  69.999,  3.627,  4.903, 82,  -0.214,  0.213,  0.084, 83,   0.838, -0.617,  9.751
